2017-11-9,2
2017-5-26,0
2017-2-24,1
2019-6-20,2
2018-2-15,3
2017-9-17,4
2019-3-16,4
2019-9-5,4
2018-12-19,1
2018-3-29,1
2018-6-7,2
2017-9-18,0
2017-11-31,2
2017-3-29,0
2017-4-1,3
2018-1-13,0
2019-4-17,2
2019-2-6,1
2019-3-17,0
2018-2-31,0
2018-4-22,0
2019-1-11,4
2017-11-4,1
2019-10-21,3
2017-12-21,0
2017-9-29,0
2019-9-28,2
2018-9-26,4
2017-4-17,3
2019-3-22,1
2018-7-25,1
2017-1-3,4
2018-10-8,4
2019-8-21,0
2017-5-31,0
2019-2-9,4
2017-7-1,2
2017-1-4,4
2018-8-20,4
2018-10-24,0
2018-11-4,4
2017-11-30,4
2017-1-11,3
2018-10-18,3
2018-4-12,1
2018-7-23,4
2018-9-29,1
2017-5-7,4
2018-8-28,4
2017-2-21,2
2018-10-31,0
2017-7-7,4
2017-5-17,4
2017-9-29,2
2017-12-18,3
2019-11-28,1
2019-11-25,1
2017-5-22,2
2018-9-22,4
2017-6-25,2
2017-1-2,3
2017-7-9,1
2018-8-5,1
2019-10-16,1
2017-10-19,4
2019-1-7,1
2017-8-27,2
2019-8-3,2
2018-12-1,0
2018-10-14,2
2018-2-27,0
2017-12-29,4
2019-3-29,1
2017-12-13,3
2018-9-17,0
2018-3-1,2
2017-7-12,1
2017-4-6,3
2018-12-20,2
2017-3-4,3
2017-8-28,3
2019-3-22,0
2018-11-15,0
2019-1-21,1
2017-12-19,0
2017-10-20,0
2017-11-1,1
2019-9-7,3
2018-8-11,0
2019-7-22,0
2018-9-1,2
2018-9-9,0
2018-8-27,2
2019-9-27,4
2019-3-6,2
2018-9-19,3
2017-6-25,4
2018-10-4,0
2017-1-7,1
2017-2-8,0
2017-7-30,4
2019-7-5,4
2018-12-1,0
2019-7-22,3
2018-4-11,4
2018-10-27,4
2018-2-24,2
2018-2-3,4
2019-2-12,3
2017-6-1,1
2019-7-1,4
2017-6-5,4
2017-1-27,3
2018-9-30,3
2018-4-30,4
2017-12-17,1
2018-3-9,3
2017-1-2,1
2018-10-11,1
2018-12-24,4
2017-1-23,2
2019-5-18,2
2019-7-25,2
2018-8-15,0
2019-8-12,1
2017-3-2,3
2018-7-27,4
2017-8-13,1
2017-8-5,0
2017-1-4,3
2018-3-1,0
2018-10-26,3
2019-7-6,1
2019-10-29,1
2017-12-1,2
2018-10-9,0
2017-2-26,2
2019-8-2,1
2018-12-27,4
2017-6-28,0
2019-10-24,3
2017-5-24,2
2017-3-30,4
2017-6-17,0
2019-3-7,2
2018-12-3,2
2018-2-9,2
2017-12-29,3
2018-8-29,1
2018-8-27,2
2017-3-15,3
2018-1-21,2
2018-12-12,1
2017-12-31,1
2018-6-30,1
2019-12-14,4
2017-4-31,4
2017-3-16,3
2018-4-1,3
2019-9-5,0
2017-11-3,1
2018-4-24,3
2018-2-4,0
2019-3-1,3
2019-4-3,0
2018-6-12,4
2017-1-23,1
2017-11-25,0
2019-9-22,0
2019-12-18,3
2018-11-23,1
2017-11-18,2
2017-7-30,3
2018-9-4,3
2019-8-11,4
2017-3-13,2
2019-7-10,0
2019-12-21,0
2018-10-12,0
2017-5-30,2
2019-5-30,2
2018-8-20,1
2017-8-8,3
2018-2-2,4
2019-11-19,2
2017-9-16,2
2019-5-9,4
2017-2-12,4
2018-10-3,2
2017-11-29,0
2018-1-19,0
2018-6-28,1
2017-7-30,3
2017-9-23,3
2017-10-13,1
2017-8-1,0
2018-10-3,3
2018-2-6,0
2019-7-2,0
2017-1-11,0
2017-5-13,1
2018-1-1,0
2018-11-8,2
2019-1-10,2
2019-1-9,1
2018-6-22,1
2019-6-2,0
2018-9-27,2
2019-3-19,3
2018-9-13,1
2018-2-3,1
2018-7-27,2
2017-7-23,3
2019-9-3,4
2018-7-19,4
2018-8-3,0
2018-8-28,1
2018-6-26,3
2017-2-23,2
2017-8-13,4
2017-5-2,4
2017-1-27,0
2019-12-14,2
2019-1-27,0
2019-3-8,0
2017-6-20,0
2019-10-24,3
2019-3-26,0
2017-5-18,3
2019-4-29,0
2019-6-28,0
2019-4-4,4
2018-6-10,0
2018-11-4,4
2018-8-11,4
2018-12-6,4
2019-12-7,2
2018-12-7,3
2019-2-31,0
2018-4-2,2
2017-4-14,0
2017-3-28,2
2017-7-10,2
2019-7-21,0
2018-7-22,3
2018-3-25,1
2019-10-14,4
2017-7-28,0
2018-1-16,4
2019-4-19,2
2018-7-6,3
2018-7-22,2
2017-4-8,1
2017-7-1,0
2019-8-15,2
2017-12-4,3
2017-9-8,3
2019-5-4,2
2017-4-4,0
2018-2-21,2
2017-9-27,2
2018-7-9,0
2018-6-4,4
2017-7-9,1
2017-8-26,4
2018-6-14,1
2018-6-28,4
2017-8-12,3
2019-12-4,1
2019-11-6,3
2017-6-3,3
2019-4-5,4
2019-6-6,2
2017-2-24,1
2017-2-31,0
2018-11-19,0
2019-7-7,2
2018-10-15,4
2019-11-18,1
2018-3-20,1
2017-12-31,2
2018-7-13,2
2018-2-17,3
2017-4-10,1
2018-9-4,2
2019-10-31,2
2019-8-17,1
2018-5-26,3
2018-4-11,4
2019-4-27,3
2019-7-10,0
2019-7-21,2
2018-6-13,3
2018-2-28,1
2017-7-21,1
2019-4-28,3
2019-7-10,0
2017-5-21,0
2017-9-24,2
2017-12-1,3
2018-2-10,2
2019-2-10,3
2017-7-5,0
2017-1-8,3
2018-6-9,4
2018-11-23,0
2017-9-30,3
2019-12-23,3
2019-8-21,1
2018-11-21,3
2018-12-30,3
2019-9-14,4
2018-7-18,1
2017-12-30,2
2018-9-21,0
2019-5-15,4
2017-10-1,2
2019-3-15,0
2019-10-19,1
2018-6-5,2
2017-12-1,0
2017-9-14,1
2019-7-9,1
2017-5-31,2
2018-12-20,3
2019-11-13,2
2017-1-12,3
2018-10-6,3
2018-7-5,2
2018-2-14,2
2019-10-28,3
2018-2-7,3
2018-12-9,4
2019-11-9,0
2019-5-5,2
2018-7-17,1
2018-6-4,1
2017-4-12,4
2019-9-4,1
2018-2-8,3
2017-7-15,0
2019-12-4,4
2018-2-15,1
2017-3-14,3
2019-4-25,1
2019-5-26,3
2019-2-14,1
2018-4-9,3
2017-1-12,3
2019-4-2,1
2019-9-16,3
2019-9-5,2
2018-8-19,0
2019-10-17,4
2019-4-27,4
2018-7-24,2
2018-6-27,1
2019-9-14,4
2017-12-5,4
2018-8-6,0
2017-8-24,4
2018-8-11,3
2017-7-3,4
2019-5-6,4
2019-3-11,3
2017-1-21,0
2017-4-29,1
2019-2-4,3
2018-3-3,1
2017-6-12,2
2018-11-13,0
2019-5-10,3
2018-10-31,3
2018-2-13,0
2017-2-30,0
2017-6-25,1
2018-5-29,1
2018-11-23,0
2018-4-27,0
2017-3-28,3
2018-9-18,3
2019-11-13,2
2017-4-4,3
2017-8-3,3
2017-6-16,4
2018-5-25,2
2019-10-1,3
2019-3-4,3
2017-6-16,1
2017-11-20,1
2018-12-28,1
2018-8-4,0
2018-2-18,1
2019-7-4,0
2017-5-10,2
2018-9-31,4
2019-3-30,3
2017-12-5,1
2019-5-12,0
2019-2-5,0
2019-9-16,4
2018-1-10,1
2017-5-20,3
2017-5-30,3
2018-3-19,2
2018-9-6,3
2019-2-13,4
2017-6-20,0
2018-12-14,4
2019-7-8,1
2017-2-21,0
2018-11-15,3
2017-5-30,1
2019-6-5,2
2018-5-12,2
2019-1-1,3
2018-9-3,1
2019-1-27,4
2019-4-20,0
2017-11-5,1
2018-11-31,1
2019-3-20,4
2018-9-15,3
2018-9-5,2
2019-5-28,0
2019-3-10,3
2018-8-14,0
2019-2-27,1
2018-4-15,0
2017-12-10,4
2018-2-13,3
2017-3-26,2
2019-1-26,2
2018-1-28,3
2019-4-24,3
2018-10-14,3
2019-8-24,1
2018-1-3,4
2019-8-20,0
2017-8-3,4
2019-3-21,1
2019-3-2,4
2017-2-25,1
2018-9-4,0
2019-3-29,3
2017-10-30,1
2019-7-6,4
2017-10-5,1
2019-1-24,1
2018-5-12,1
2017-4-16,3
2019-1-3,2
2019-1-20,2
2017-8-4,2
2019-11-25,3
2019-7-11,2
2019-5-5,2
2017-3-19,3
2018-4-12,2
2018-4-26,4
2019-10-8,1
2017-5-27,4
2019-4-28,1
2019-5-6,0
2019-9-14,1
2018-2-23,1
2019-12-20,3
2019-12-28,0
2018-6-25,0
2018-10-24,4
2019-2-16,2
2019-2-10,3
2019-8-3,1
2019-12-23,2
2018-10-7,2
2017-7-30,1
2017-10-29,3
2019-8-14,2
2019-6-11,3
2018-1-18,0
2018-9-30,2
2017-3-29,4
2019-9-19,0
2018-4-1,2
2019-4-28,1
2017-1-21,3
2018-6-24,4
2018-9-28,4
2017-6-23,4
2018-1-20,1
2017-9-30,3
2017-3-3,1
2017-1-24,2
2018-3-14,2
2017-11-24,3
2019-8-13,3
2017-6-24,4
2018-4-14,3
2019-10-6,1
2019-7-11,4
2018-2-4,0
2018-9-27,2
2019-2-1,0
2018-1-13,1
2018-1-30,4
2017-10-31,2
2017-12-24,4
2019-2-6,3
2017-9-9,0
2019-6-8,4
2018-1-27,1
2018-12-12,3
2018-3-31,2
2017-1-6,0
2019-7-25,4
2017-3-4,0
2017-12-5,2
2017-8-30,4
2017-2-8,1
2018-9-28,0
2018-12-2,2
2017-4-1,4
2018-7-5,3
2017-2-25,2
2019-9-11,2
2019-2-20,1
2018-3-27,1
2017-4-21,4
2017-4-5,0
2019-3-21,1
2017-8-8,0
2017-11-2,3
2018-6-4,4
2017-8-1,1
2019-2-31,2
2017-1-19,2
2017-12-25,3
2019-10-14,3
2019-2-9,1
2018-7-29,1
2017-2-13,4
2017-10-31,4
2017-10-17,3
2018-9-26,4
2018-2-8,1
2019-9-27,2
2017-10-31,0
2018-12-16,2
2017-1-24,0
2019-8-20,1
2018-3-5,3
2019-2-16,3
2019-3-15,3
2019-12-15,4
2018-2-25,4
2019-7-2,2
2017-11-13,4
2019-10-4,4
2019-1-4,3
2018-1-2,0
2019-8-30,0
2018-7-4,1
2019-3-24,3
2017-5-5,2
2017-12-7,4
2018-8-27,1
2019-8-9,2
2018-7-30,2
2019-11-29,2
2017-10-23,1
2019-2-23,4
2018-12-9,3
2017-12-22,4
2017-6-11,0
2019-12-10,2
2017-6-30,3
2018-2-7,1
2017-5-15,3
2017-9-2,4
2018-6-9,2
2018-11-4,4
2019-4-10,0
2018-1-11,2
2018-4-28,1
2019-11-13,2
2019-5-17,4
2019-6-24,3
2017-1-2,3
2018-1-10,0
2018-7-16,4
2018-7-11,4
2017-11-23,3
2018-4-19,4
2019-8-11,0
2017-12-20,4
2017-11-22,3
2019-10-22,3
2019-9-2,2
2017-10-26,2
2017-1-20,3
2019-4-23,2
2017-11-16,0
2017-11-31,4
2019-2-14,3
2017-10-18,1
2018-8-30,4
2017-6-1,0
2019-12-31,1
2017-6-7,2
2018-3-23,1
2018-2-28,0
2017-12-20,0
2017-5-21,1
2018-2-20,0
2018-12-23,0
2018-6-6,4
2017-12-7,4
2017-2-28,0
2018-7-1,3
2017-4-28,3
2019-8-15,2
2019-9-16,2
2018-2-16,1
2018-10-27,0
2018-1-16,2
2019-10-2,3
2017-1-21,3
2019-2-28,1
2017-1-3,1
2019-11-6,1
2019-9-18,3
2018-8-26,0
2017-1-20,1
2017-10-14,2
2017-12-29,4
2017-6-16,1
2019-10-12,1
2019-10-15,0
2018-6-19,1
2017-4-31,2
2019-12-20,2
2019-1-10,4
2018-4-12,0
2018-8-22,2
2017-5-23,0
2018-1-9,2
2018-12-7,4
2018-6-16,4
2018-2-10,0
2019-5-7,2
2019-9-12,1
2018-12-24,2
2019-4-9,0
2017-4-21,0
2018-6-16,4
2018-10-18,1
2018-11-3,4
2018-9-28,2
2017-11-26,3
2017-6-28,0
2017-2-23,2
2018-2-30,1
2019-10-9,1
2018-12-19,3
2018-4-31,2
2019-9-3,3
2019-3-14,0
2018-2-20,2
2018-2-17,1
2017-5-15,0
2019-11-30,2
2019-8-6,1
2017-7-28,2
2018-9-24,1
2017-7-14,0
2018-8-21,4
2017-6-23,3
2019-12-26,2
2018-5-21,0
2019-7-1,1
2017-9-3,0
2019-5-4,0
2017-8-24,1
2017-9-22,4
2018-9-3,4
2019-11-22,0
2017-7-6,1
2017-11-30,3
2017-3-20,1
2019-1-14,1
2018-7-31,2
2019-11-24,2
2018-7-31,1
2018-7-30,4
2018-11-29,1
2019-1-3,2
2019-3-9,4
2018-5-4,3
2018-2-13,4
2019-3-31,4
2019-12-14,4
2018-2-21,3
2018-4-30,4
2017-6-19,4
2017-11-11,4
2018-5-25,2
2019-3-29,0
2017-10-18,3
2019-8-4,2
2019-1-31,4
2017-6-1,1
2017-4-25,3
2017-5-29,1
2018-6-7,4
2018-8-3,1
2018-6-30,0
2018-7-12,2
2018-12-7,2
2019-10-15,4
2017-1-8,2
2018-7-19,2
2019-2-11,3
2018-7-2,1
2018-1-23,1
2019-9-9,1
2019-8-28,3
2018-10-12,1
2018-8-17,2
2017-12-24,4
2019-6-7,1
2019-7-25,4
2018-10-21,2
2019-11-14,4
2019-3-21,1
2019-3-15,0
2018-8-15,1
2019-7-14,2
2017-3-1,2
2018-12-24,1
2018-1-19,4
2019-3-5,1
2017-3-11,2
2018-5-3,0
2017-7-3,2
2018-10-7,4
2017-4-7,3
2017-9-6,3
2017-1-20,0
2017-6-15,3
2019-2-27,4
2018-5-7,0
2018-4-16,3
2018-4-12,1
2019-4-10,4
2017-8-28,3
2018-4-29,2
2018-1-30,0
2018-10-11,0
2017-5-18,2
2018-11-30,0
2017-5-29,1
2017-1-30,1
2019-8-12,0
2017-1-27,4
2018-6-29,2
2017-10-4,1
2018-11-14,2
2018-4-29,0
2019-5-15,0
2018-10-3,4
2019-9-25,4
2019-8-29,2
2017-3-11,0
2017-1-18,4
2018-5-26,0
2017-3-31,3
2017-4-10,4
2018-6-21,0
2017-4-1,2
2018-1-26,3
2018-7-23,4
2019-9-9,4
2019-5-11,0
2019-8-28,0
2019-7-11,2
2019-11-28,2
2018-7-13,1
2018-4-14,0
2019-9-14,2
2018-1-1,3
2018-2-11,2
2018-11-18,4
2019-8-4,0
2017-8-2,3
2017-3-4,1
2018-1-21,3
2018-11-11,1
2019-5-20,0
2019-7-22,1
2017-8-2,0
2018-12-30,2
2019-5-21,2
2019-12-31,4
2017-1-20,2
2017-8-31,0
2019-1-9,4
2019-2-3,1
2017-12-19,2
2019-7-21,0
2018-10-9,3
2018-7-12,0
2017-10-24,0
2019-12-20,3
2019-5-3,0
2018-6-23,2
2017-9-18,1
2019-6-28,3
2019-11-25,1
2019-2-15,0
2017-5-13,2
2018-7-4,4
2017-5-14,1
2019-7-18,2
2018-8-16,4
2017-3-24,1
2018-4-3,2
2019-11-29,1
2017-3-6,3
2019-5-1,0
2019-1-28,4
2018-1-6,3
2017-10-3,4
2018-8-6,3
2017-10-10,1
2018-12-5,0
2019-10-29,0
2019-6-17,3
2019-2-5,4
2019-12-24,4
2018-5-4,1
2019-3-21,4
2018-11-22,1
2017-3-9,3
2019-8-16,3
2018-2-15,2
2017-2-30,3
2019-4-8,3
2017-11-21,0
2019-6-13,2
2019-4-20,3
2018-10-31,4
2018-4-1,4
2018-5-12,2
2018-6-12,0
2019-2-6,4
2017-7-28,4
2019-12-6,1
2018-10-23,1
2017-11-19,3
2019-9-21,1
2017-11-13,2
2018-3-17,3
2017-4-24,3
2017-8-1,0
2019-1-18,0
2019-11-23,2
2017-1-7,1
2017-9-29,2
2018-5-12,4
2017-11-24,4
2017-11-25,0
2017-12-20,2
2019-12-21,0
2019-1-16,0
2018-4-16,2
2017-7-8,4
2018-5-23,4
2018-4-17,4
2017-8-27,3
2018-2-10,1
2018-11-9,2
2017-2-3,4
2017-8-26,2
2018-3-13,2
2018-8-20,4
2019-9-12,4
2018-9-3,2
2017-6-26,3
2018-5-27,4
2019-4-21,1
2019-5-4,4
2018-5-6,4
2019-3-27,2
2018-5-7,2
2017-12-10,4
2019-4-5,4
2017-2-17,3
2017-2-19,0
2019-3-3,1
2019-9-23,1
2019-12-28,4
2017-6-26,3
2019-11-1,2
2017-4-11,2
2018-10-3,4
2018-7-13,4
2017-10-1,3
2018-7-3,4
2018-1-24,3
2017-7-13,2
2018-4-11,4
2018-6-22,1
2019-6-28,2
2018-5-23,0
2018-6-28,2
2019-7-21,0
2018-9-8,1
2019-8-5,4
2018-9-4,4
2019-10-18,2
2017-12-4,0
2018-3-14,4
2019-7-10,3
2019-1-29,4
2018-12-25,3
2019-9-15,4
2019-8-24,0
2018-8-17,4
2017-5-15,3
2019-1-15,4
2018-10-19,3
2019-5-16,4
2019-1-14,3
2018-6-30,3
2019-12-12,3
2018-9-11,4
2018-1-9,3
2019-7-31,4
2018-1-21,4
2017-11-7,3
2018-10-29,0
2018-3-8,4
2017-5-21,2
2019-7-28,0
2018-9-22,3
2017-1-9,4
2018-5-4,3
2018-12-31,4
2019-10-20,0
2017-4-9,1
2017-11-7,0
2018-11-5,2
2018-3-12,3
2018-4-24,3
2017-7-5,4
2019-2-30,1
2017-1-17,4
2017-1-2,4
2017-2-30,2
2019-10-10,4
2019-9-23,4
2018-10-2,2
2017-9-23,3
2017-11-12,4
2019-11-15,0
2018-10-24,2
2018-10-21,4
2018-6-25,3
2019-1-21,0
2018-12-29,0
2017-9-11,2
2017-9-22,3
2019-8-20,2
2017-8-23,0
2019-11-24,1
2017-9-2,0
2018-1-1,0
2019-10-9,0
2019-10-10,1
2019-2-16,3
2019-9-5,0
2019-1-15,1
2019-5-8,4
2017-6-23,1
2018-4-1,4
2018-5-7,3
2018-11-14,3
2019-5-15,3
2019-12-18,3
2018-11-19,1
2017-5-25,1
2017-8-21,4
2018-2-21,4
2017-7-29,1
2017-10-9,2
2017-9-17,3
2018-2-10,4
2017-4-30,1
2019-5-27,0
2017-5-26,4
2019-10-21,1
2017-6-26,1
2018-6-31,4
2019-4-24,3
2018-11-9,2
2019-6-15,1
2017-6-13,4
2017-8-11,0
2019-10-8,3
2017-12-15,0
2019-3-14,2
2017-1-10,3
2019-4-5,0
2018-11-9,0
2017-5-2,3
2017-9-16,2
2017-5-14,4
2019-11-15,2
2019-5-4,4
2019-8-19,3
2018-7-7,1
2017-5-22,0
2019-8-7,4
2019-12-22,0
2019-11-25,0
2019-2-25,4
2018-12-6,1
2018-1-4,4
2019-10-13,0
2017-7-3,2
2019-9-26,2
2018-9-19,4
2019-8-19,4
2017-5-12,4
2018-8-14,0
2017-12-16,0
2018-8-9,4
2019-1-3,2
2018-7-18,3
2017-8-28,0
2018-9-25,2
2017-7-13,4
2017-1-12,3
2018-9-20,2
2018-4-5,3
2018-6-14,3
2018-5-20,1
2018-1-17,1
2018-8-31,0
2019-2-7,2
2017-12-3,0
2018-4-15,1
2017-8-29,2
2018-4-31,2
2017-5-3,4
2018-12-18,1
2017-2-13,3
2019-1-9,2
2017-7-10,2
2019-2-6,0
2019-3-4,0
2019-10-27,3
2019-10-15,0
2019-1-6,3
2017-7-28,0
2018-8-6,0
2017-3-19,0
2019-5-2,2
2019-1-31,0
2019-12-8,4
2018-4-3,4
2019-1-27,3
2018-12-3,3
2019-4-25,1
2018-9-30,3
2018-6-17,3
2017-6-14,0
2018-7-15,0
2019-3-26,3
2017-6-1,3
2018-3-5,4
2019-7-1,2
2018-11-5,2
2018-10-8,4
2018-2-1,4
2017-5-5,2
2017-7-9,1
2018-6-12,2
2018-10-28,3
2017-2-30,0
2018-3-19,1
2018-7-30,0
2017-5-27,1
2017-11-28,1
2018-8-21,3
2017-11-26,0
2019-3-30,4
2018-1-29,1
2019-7-11,1
2017-7-18,2
2019-7-26,3
2019-9-18,0
2018-10-29,2
2019-11-11,0
2018-4-15,3
2018-5-8,1
2017-5-5,2
2018-8-6,2
2017-4-15,4
2017-12-5,1
2018-9-16,0
2019-8-2,3
2019-8-7,4
2019-8-17,4
2017-4-10,0
2018-8-2,1
2019-12-29,4
2019-2-26,3
2019-5-22,1
2019-12-11,4
2017-11-23,1
2018-11-17,4
2019-3-28,1
2017-6-17,4
2019-4-30,1
2019-9-27,1
2017-11-10,1
2019-10-20,4
2017-12-5,2
2019-11-5,3
2017-12-19,0
2017-10-6,3
2017-6-5,0
2017-11-23,3
2018-5-28,4
2017-6-17,3
2019-1-10,0
2019-7-13,2
2017-10-24,4
2017-7-23,3
2019-11-18,3
2018-10-1,1
2019-5-18,0
2018-12-27,1
2018-9-20,1
2019-2-15,1
2017-9-12,1
2019-7-1,0
2017-12-1,3
2019-5-19,0
2018-5-7,0
2017-8-17,4
2018-12-7,3
2018-6-22,2
2017-9-4,2
2018-9-2,2
2017-12-29,2
2019-3-11,3
2018-7-9,0
2018-6-22,2
2019-6-28,2
2018-10-20,2
2018-6-8,0
2017-9-3,0
2018-10-12,4
2019-10-10,0
2018-9-29,3
2019-10-17,1
2017-12-1,4
2018-2-29,3
2018-1-24,1
2017-4-10,1
2019-8-6,0
2017-9-25,0
2017-5-29,1
2019-8-16,4
2017-4-24,4
2017-10-12,4
2017-4-10,1
2018-8-10,4
2017-1-22,2
2019-4-5,4
2017-6-23,1
2017-4-5,4
2017-7-25,1
2017-10-31,3
2019-12-4,4
2017-10-23,4
2019-12-1,2
2019-7-1,0
2018-8-15,0
2019-6-7,4
2018-1-17,2
2018-2-29,4
2017-9-6,0
2017-6-10,4
2017-11-28,2
2017-2-31,3
2017-3-29,1
2017-11-16,1
2019-3-1,0
2017-10-13,1
2017-8-1,3
2017-9-3,0
2018-5-21,1
2018-1-2,0
2019-11-14,3
2018-9-5,0
2018-11-31,2
2017-10-29,0
2017-3-29,4
2018-5-3,3
2018-2-11,2
2019-4-5,1
2018-4-6,4
2017-2-10,4
2018-11-26,0
2018-6-4,3
2019-8-26,1
2018-12-19,2
2017-2-22,2
2018-12-16,3
2018-2-25,2
2017-4-8,0
2018-5-16,0
2017-6-20,3
2019-6-7,0
2019-4-4,2
2019-9-1,1
2019-3-14,3
2019-1-23,1
2018-1-19,4
2018-3-23,3
2019-7-17,4
2019-8-13,0
2018-11-4,3
2017-4-12,1
2019-6-15,4
2018-1-1,3
2019-11-29,1
2018-4-25,0
2017-7-25,4
2017-4-6,3
2019-7-13,2
2017-5-12,4
2019-6-7,1
2019-6-12,2
2019-12-3,2
2017-12-23,0
2019-4-21,3
2019-1-4,1
2017-10-27,2
2017-1-12,4
2017-9-15,4
2018-1-4,1
2018-3-1,3
2018-7-5,3
2017-12-17,4
2019-3-12,0
2018-7-17,3
2017-1-9,3
2017-5-9,3
2019-4-10,0
2018-8-29,3
2017-8-14,4
2019-9-29,3
2017-2-26,2
2018-10-20,0
2017-3-25,1
2017-5-20,2
2017-8-18,0
2019-11-31,0
2019-9-14,2
2017-1-18,4
2017-6-30,4
2019-7-16,2
2017-1-6,2
2018-8-30,0
2017-10-8,4
2018-12-23,2
2019-5-27,3
2019-6-9,0
2018-3-28,0
2019-10-20,4
2019-1-12,2
2019-4-18,1
2018-1-11,1
2017-3-21,4
2017-9-29,4
2018-11-5,3
2017-9-15,4
2017-11-24,1
2018-9-31,1
2019-4-3,4
2017-4-15,1
2019-4-20,3
2017-3-18,0
